店铺名称,页面id,类别,品牌名称,品牌id,品牌logo,评分,平均价格,最低价格,所属地区,地区Id,纬度,经度,详细地址,楼层,地铁站id,停车信息,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜,是否小吃,有无外卖,上周订单数,历史订单数,wifi,支持预定
华丰贺氏(师大店),1153395,奶茶/果汁,华丰贺氏,26183,,4.1,12,9.9,学生街,98,26.038404,119.310514,仓山区上山路康山里13号（师范大学斜对面）,,,,9.9元黑森林切件，“莓”好时光108元，8英寸蛋糕138元起，果仁果粒142元，小汽车148元，经典黑森林150元，芒果很黄174元;17代20元;,周一至周日 全天,0591-88527332,18159,华丰贺氏始终坚持以传承与弘扬中华民族文化为己任，努力振兴民族品牌。以产品质量为企业生命，引进三套先进的月饼生产成套设备，从投料到成品全面实现全自动化生产流水线。一流的生产设备，再加上一流的生产经营管理，使得华丰贺氏跃上一个新台阶，华丰贺氏月饼已成为目前众多星级酒店代加工月饼优选厂家，华丰贺氏月饼已成为真正的五星级月饼。 华丰贺氏于2008年 7月正式全面导入全新的企业形象识别系统，华丰贺氏首家新形象旗舰店也同时开张，以一个全新的经营理念和创新的经营方式，优雅整洁赏心悦目的经营环境，打造出高格调的面包坊。华丰贺氏是目前福建省的面包专卖店，它的出现足以振撼烘焙界，它必将给福建烘焙行业带来一场新的革命，为全面提升福州烘焙水平做出新的贡献。,,False,1,73,18159,True,False
华莱士(福湾财贸城店),41554951,汉堡,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,4,19,3.8,金山工业区福湾片,98,26.01026,119.2938,仓山区东岭路东兴村公寓楼7号店面（福湾财贸城对面，义云酒店旁）,,,,3.8元特价黑椒鸡块，7.8元小吃组，9.9元单人餐A，10元小食套餐，13.9元单人餐B，19.9元双人餐A，28.9元双人餐B;,周一至周日 09:00-00:00,0591-83595079,18146,,,False,1,75,18146,True,False
黄鹤楼(大利嘉店),2554588,湘菜,黄鹤楼,26296,http://p1.meituan.net/poi/3fabadf77e6ec19ca6cce8694835bd8f6623.png,4.2,59,88,大利嘉/汽车南站,97,26.069269,119.31302,台江区五一中路与群众东路交叉口路东（农业银行二楼边上）,,"5310,4277,",,双人餐89元，2-4人餐158元，6-8人餐258元，8-10人餐388元，10-12人餐588元;88代100元;,周一至周日 11:30-14:00 16:30-21:00,0591-88261000/13950431531,18146,黄鹤楼（大利嘉店）主营湖北风味美食，特聘请湖北厨师，调用湖北原产地调料，精研细作原汁原味的正宗湖北美食，确保菜肴的正宗口味。黄鹤楼店内，采用中国红与黑为主色调，彰显楚风文化风格，古色古香，品味雅致，环境舒适，让顾客吃的舒心。,,False,1,26,18146,True,False
令狐冲·窑烤活鱼(首山店),40620664,烤鱼,令狐冲窑烤活鱼,1861897,http://p0.meituan.net/poi/4b195468026c96ab222cef00cb39a60637864.png,3.7,50,95,盖山,98,26.030099,119.313332,仓山区仓山镇万安路3号福建第二轻工业学校对面,,,,2-4人餐98元，2-3人餐139元，3-4人餐188元;95代100元;,周一至周日 11:00-14:00 17:00-02:00,0591-88110799,18065,,,False,1,83,18065,False,False
盛世经典(马尾中环自贸广场店),150035230,牛排,,0,,3.4,60,65,罗星西路,2953,25.993137,119.465596,马尾区罗星西路中环广场一楼,,,,单人餐65元，4人餐257元;90代100元;,周一至周日 10:30-14:00 16:00-20:30  非营业时段 2018-02-15至2018-02-15 全天,0591-88626766,18047,,,False,0,97,18047,False,False
七欣天品蟹轩(仓山金洲南路店),158773379,虾蟹火锅,七欣天品蟹轩,97284,http://p0.meituan.net/poi/50ecd8cd94e633b5703911f72b6ffc52138771.png,4.9,125,69,仓山万达广场,98,26.03504,119.2724,仓山区金洲南路万达广场A6幢149商铺276号1-2层149商铺（万达车库出口右侧）,1,,,1-2人餐158元，3人餐168元，3-4人餐268元，3-4人餐278元，5-6人餐358元;69代100元，88代100元;,周一至周日 10:00-04:00,0591-86398607,17988,,,False,1,229,17988,False,False
华莱士(茶园餐厅),832412,汉堡,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,4.4,19,3.8,华林路/茶园,96,26.108707,119.314274,晋安区二环中路茶园小区长福村1号楼6号店,,"4278,4276,",,3.8元特价黑椒鸡块，7.8元小吃组，9.9元单人餐A，10元小食套餐，13.9元单人餐B，19.9元双人餐A，28.9元双人餐B;,周一至周日 08:00-23:00,0591-83885517,17927,烤翅、蜜汁烤鸡、板烧汉堡蛮好吃的，价格也“比KFC和麦当劳便宜”。而且“分店很多”，“一般都能找到在公司附近的”。叫份外卖当工作餐，“换换口味不错”。,,False,1,33,17927,True,False
大丰收脆鱼(元洪店),833938,鱼火锅,大丰收鱼庄,380492,http://p0.meituan.net/poi/98a4f16c2833f136ad4ab4b450e58e7d28608.png,5,80,90,台江广场/元洪城,97,26.052285,119.31603,台江区台江路东百元洪商场4楼,4,"4279,",,3人餐188元，4人餐246元;90代100元;,周一至周日 11:00-21:30,15106056119,17714,喜欢金椒鱼锅，做法“类似于干锅”，一掀盖“香气四溢”。鱼肉“很嫩”，“又麻又辣”，加在里面的魔芋也“很好吃”。消灭完鱼肉后，服务员会把残渣“捞起来”，倒入“清汤”涮火锅。涮菜“没什么特别”，不过“有师傅现场制作拉面”放入锅中，挺好玩的。价格“还算实惠”，生意“暴好”，人“像米一样多”。,,False,1,59,17714,True,False
哈哈碳都(万宝城店),162680751,韩式烤肉,,0,,5,63,85,万象城,97,26.063271,119.290415,台江区宁化街道工业路199号（中防万宝城负一楼008号商铺）,,"5302,5311,",,双人餐108元起，双人餐108元起，3-4人餐188元;85代100元;,周一至周日 11:30-21:30  2019-02-04至2019-02-06 休息 2019-02-07 16:00-21:30,0591-83221348,17689,,,False,1,143,17689,False,False
古都日本料理,833626,日本菜,,0,,4,78,80,大利嘉/汽车南站,97,26.072531,119.310452,台江区高桥路26号阳光假日大酒店一层,,"5310,4277,5301,",,双人餐128元起;80代100元，90代100元;,周一至周日 11:00-13:30 17:00-21:30,0591-83313445,17542,古都日本料理位于台江区高桥路43号闽西大厦（近阳光假日大酒店）是一家性价比很高的日式料理店。经营多年来以新鲜的食材、漂亮的装盘、美味的料理、优质的服务、简单精致的装修，高档的品质深得广大消费者认同。古都日本料理将以热情的服务接待新老客户,,False,1,46,17542,True,False
二回熟台湾馔锅(万象城店),41984264,小火锅,二回熟台式涮涮锅 ,1594949,http://p0.meituan.net/poi/47a5a46e3371456914b5e7719c5635bf61461.png,5,61,128,万象城,97,26.064018,119.290917,台江区工业路8号（万象城4层）,4,"5302,5311,",,双人餐128元起，3-4人餐218元;,周一至周日 10:00-22:00,0591-88915888,17426,“一般的火锅店”。装修“还不错”。长期有打折、送券的活动，“性价比挺高”。适合一帮朋友去聚会，“随便吃吃喝喝”。P.S.地板“真是滑”，“各位要小心”。,,False,0,115,17426,True,False
香帝西饼(爱心店),5393471,蛋糕,香帝西饼,1163652,,3.9,18,8.8,长乐市中心城区,2954,25.965171,119.512901,长乐市爱心路126号,,,,,周一至周日 07:00-23:00,0591-28886567,17349,福建香帝食品有限公司创立于1994年，位于福建省侨乡长乐市、历经18年的发展，已发展为长乐区域烘焙行业品牌与龙头企业。香帝公司现拥有月饼、蛋糕、面包、西点、干点五大类完整的食品生产体系，生产品种多达三百多款。香帝公司目前在长乐市拥有1家中央生产基地，12家连锁门店，产品供应肯德基、上岛咖啡、邮政速递、星级酒店、银行系统等高端品牌客户。香帝公司一向注重产品质量，精选优质新鲜原料，烘焙中不添加食品防腐剂，并严格按照质量管理体系要求，从上游供应商到生产、储运至销售服务进行细致、周密品质管理，确保产品优质安全，实现每天向门店提供的都是新鲜美食。香帝公司在技术研发、产品质量、品牌建设、市场占有率方面均保持区域行业市场的领先地位，香帝公司两度荣获“全国优秀饼店”称号及2007-2008、2009-2010年度“福州市守合同重信用”企业称号，香帝已成为“福州市知名商标”。,,False,1,19,17349,False,False
经典世家牛排(马尾店),51808083,牛排,经典世家牛排,895664,http://p1.meituan.net/poi/22485a165deaaa0f0d6112170302d22d92673.png,5,63,56.8,东方名城,2953,26.018049,119.398714,马尾区江滨东大道68号东方名城永辉超市旁,,,停车位收费标准：先到先得,单人餐56.8元起;,周一至周日 09:30-22:30  非营业时段 2018-02-15至2018-02-17 全天,0591-83971150,17300,,,False,0,35,17300,True,False
越城记黑鱼煲(世欧广场店),41889590,鱼火锅,越城记黑鱼煲,30717,http://p0.meituan.net/poi/6b7402b1e0d24d2f2ae90b887c10113315912.png,4.9,56,92,世欧王庄,96,26.071161,119.326653,晋安区长河路88号世欧广场北区417,4,"5305,",停车位收费标准：请咨询商户,92代100元;,周一至周日 10:30-14:00 17:00-21:00,0591-86255678,17315,,,False,1,180,17315,True,False
青山咖啡(加州店),4319505,西餐,青山咖啡,1135373,,4.6,58,49.9,好又多,1186,25.719825,119.367781,福清市音西街道音西村加州城9号楼二层14店,,,免费提供50个停车位,单人餐49.9元起，139元牛排披萨双人餐，4人餐258元;,周一至周日 10:00-22:00,0591-85255151,17248,青山咖啡环境优雅，格调高雅。是社交、会友、用餐、聚会的理想场所。在都市中心的一片宁静之处，给您最和谐尊贵的享受！,,False,1,9,17248,True,False
金太郎海鲜姿造自助烤肉火锅(平潭店),95935460,烤肉自助,,0,,5,69,66,平潭县中心城区,2960,25.499833,119.794144,平潭县海坛东路南侧环球花园二层1幢201,,,,单人餐66元起;,周一至周日 10:30-15:30 17:00-22:00,0591-88778388,17235,,,False,0,117,17235,True,False
大渝火锅(万象城店),163932784,重庆火锅,大渝火锅,2555833,http://p1.meituan.net/poi/b483f987ee42f4a49e025863a2df709e42219.png,3.8,107,23,万象城,97,26.064272,119.290489,台江区工业路378号万象生活城4楼,4,"5302,5311,",,单人餐23元起;90代100元;,周一至周日 10:00-23:00,0591-83800963,17243,,,False,0,167,17243,False,False
桥亭活鱼小镇(橘园洲店),6893498,酸菜鱼/水煮鱼,桥亭活鱼小镇,28198,http://p1.meituan.net/poi/99beb5664435e1bcca77505f67cff1d811859.png,4,48,77,建新镇,98,26.053596,119.24411,仓山区金山大道618号金山工业区橘园洲园67号（邮政储蓄银行旁）,,"5314,5312,",,双人餐77元起，3-4人餐113元;92代100元;,周一至周日 11:00-22:00  非营业时段 2018-02-14至2018-02-20 全天,0591-87511397,17146,,,False,1,33,17146,True,False
川西坝子(福州店),165060132,四川火锅,,0,,3.8,102,78,台江广场/元洪城,97,26.051717,119.312646,台江区台江路33号沃尔戴斯酒店楼下,,"4279,",,78代100元，88代100元;,周一至周日 11:00-02:00,0591-83202017,17181,,,False,0,369,17181,True,False
华莱士(黎明店),832421,汉堡,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,4.2,18,3.8,黎明/小柳市场,95,26.068703,119.287265,鼓楼区黎明茉莉园13号楼16号店,,"5311,5302,",,3.8元特价黑椒鸡块，7.8元小吃组，9.9元单人餐A，10元小食套餐，13.9元单人餐B，19.9元双人餐A，28.9元双人餐B;,周一至周日 08:00-22:00,0591-83750478,17063,烤翅、蜜汁烤鸡、板烧汉堡蛮好吃的，价格也“比KFC和麦当劳便宜”。而且“分店很多”，“一般都能找到在公司附近的”。叫份外卖当工作餐，“换换口味不错”。,,False,1,39,17063,True,False
望蓉城·老坛酸菜鱼(万象店),187973862,酸菜鱼/水煮鱼,,0,,3.8,77,89,万象城,97,26.064344,119.290663,台江区西环中路691号万象城4楼,4,"5302,5311,",,双人餐146元起;89代100元;,周一至周日 11:00-22:00,0591-22852157,17099,,,False,0,507,17099,False,False
二回熟·台湾馔锅(台江万达店),2425137,小火锅,二回熟台式涮涮锅 ,1594949,http://p0.meituan.net/poi/47a5a46e3371456914b5e7719c5635bf61461.png,5,61,128,台江万达,97,26.052868,119.342769,台江区鳌峰路金融街万达广场3层（近金洲南路）,3,,,双人餐128元起，3-4人餐218元;,周一至周日 10:00-22:00,0591-88176999,16976,源自台湾涮涮锅**——二回熟正式入闽，二回熟汤底底料是由主厨用昆布及十几种天然海鲜熬制而成。汤底味美鲜甜、滋补养生，附上台湾特色沙茶酱料、经典台湾小吃、纯手工丸饺滑类等，配备多款河海鲜组合，让您能体验到火锅的醇正口味。 另外一人一锅的健康养生理念，餐后的各式甜点，加上高雅的装饰环境，体现出火锅美食与休闲文化的优质结合，让您时刻领会到二回熟台式涮涮锅的时尚与魅力，共享二回熟的美好时光。,,False,0,55,16976,True,False
华丰贺氏(华林店),1153385,奶茶/果汁,华丰贺氏,26183,,4.1,15,9.9,华林路/茶园,96,26.103696,119.311329,晋安区华林路250号壮安大厦1楼（鸿源天城）,,"4278,4284,",,9.9元黑森林切件，“莓”好时光108元，8英寸蛋糕138元起，果仁果粒142元，小汽车148元，经典黑森林150元，芒果很黄174元;17代20元;,周一至周日 06:30-23:00,0591-88527331,16958,华丰贺氏始终坚持以传承与弘扬中华民族文化为己任，努力振兴民族品牌。以产品质量为企业生命，引进三套先进的月饼生产成套设备，从投料到成品全面实现全自动化生产流水线。一流的生产设备，再加上一流的生产经营管理，使得华丰贺氏跃上一个新台阶，华丰贺氏月饼已成为目前众多星级酒店代加工月饼优选厂家，华丰贺氏月饼已成为真正的五星级月饼。 华丰贺氏于2008年 7月正式全面导入全新的企业形象识别系统，华丰贺氏首家新形象旗舰店也同时开张，以一个全新的经营理念和创新的经营方式，优雅整洁赏心悦目的经营环境，打造出高格调的面包坊。华丰贺氏是目前福建省的面包专卖店，它的出现足以振撼烘焙界，它必将给福建烘焙行业带来一场新的革命，为全面提升福州烘焙水平做出新的贡献。,,False,1,22,16958,True,False
探鱼(东二环泰禾店),52525536,烤鱼,探鱼,1723817,http://p0.meituan.net/poi/bfcdf2bcdccdfc3a524af91bc3d69b7a57975.png,4.1,70,0,东二环泰禾广场,96,26.091207,119.336703,晋安区东二环泰禾广场购物中心负一楼B112-B113店（水秀广场旁）,-1,,停车位收费标准：泰禾广场有停车位,每满100减11（买单立享）;,周一至周日 10:00-22:00,0591-83800112,16917,,,False,1,0,16917,True,False
博多一豚轩(东二环泰禾店),65975535,日本菜,,0,,4.5,49,90,东二环泰禾广场,96,26.090446,119.336912,晋安区连江北路东二环泰禾广场L605号,6,,,每满100减5（买单立享）;双人餐98元;90代100元;,周一至周日 10:00-22:00,0591-28050666,16905,,,False,0,52,16905,True,False
玛格利塔(浦上店),4186621,披萨,玛格丽塔,1351163,http://p0.meituan.net/poi/0e925ec4a5330a532b2417bfb265b92036387.png,4.8,20,9.9,仓山万达广场,98,26.033001,119.274144,仓山区金洲南路685号（金港路口公交车站旁稻花香餐厅隔壁）,,,,单人餐9.9元起，双人餐56.8元，3-4人餐99元;17.5代20元，25代50元;,周一至周日 09:00-23:30,0591-83217667,16887,玛格利塔披萨自成立以来，以“浓情意味，现烤披萨”的理念让玛格利塔在市场的机遇不断提高。人们的生活水平在不断提高，比萨这种西式餐品正在被越来越多的国人所接受随之而来的比萨文化正充满生活的每个时刻。比萨不再仅仅是一种食品，它逐渐与时尚、品位紧紧联系在一起，体现出高尚品质的现代生活，或是交友谈心，或是商务会谈，或是休闲怡情尽在一块香浓美味的比萨中。,,False,1,12,16887,True,False
咕叽咕鸡·手撕蒸鸡(六一店),40483855,其他美食,咕鸡咕鸡,1716389,,4.4,37,64,五一广场/古田路,95,26.076943,119.317358,鼓楼区古田路132-5号福达商厦一层（呼啦啦KTV旁）,1,"5310,5305,",,双人餐71元;64代80元，85代100元;,周一至周日 10:00-02:00,0591-87666253,16848,咕鸡咕鸡位于福州市鼓楼区梅峰路山海观小区C-9店面（福建行政学院培训中心正对面），精选河田活鸡现杀现蒸，可以外送、方便快捷，严格的加工和烹饪要求，确保卫生+品质+美味,,False,1,11,16848,True,False
那一家(宝龙店),1455690,杭帮菜,那一家餐厅,27878,http://p0.meituan.net/poi/ea5a00eac37ac09df59d997d82bdb55f45256.png,3.8,46,92,宝龙城市广场,97,26.061611,119.291473,台江区工业路193号宝龙城市广场3楼家乐福超市旁,4,"5302,5311,",,双人餐99元，3-4人餐199元，5-6人餐323元;92代100元;,周一至周日 11:00-14:00 17:00-21:00,0591-83615777,16834,那一家餐厅占地1400多平米，400多个餐位，精致的地中海拉丁风格装修，时光主题的韵味给人以淡淡的怀旧风以及低调的都市时尚感。融合南北风味，兼顾南北食客，调和八方滋味，珊瑚虾、那一家鱼头、茶香鸡、川式口水鸡、玫瑰三文鱼等美味均属上品，出色的厨房团队力求每道菜都有新意，每道菜都体现着招牌菜的水准，近百种菜肴值得一一品尝,,False,1,85,16834,True,False
小鱼小牛(世纪金源店),158880185,鱼火锅,,0,,5,85,0,盖山,98,26.023307,119.357645,仓山区潘墩路世纪金源广场3楼,3,,,每满100减5（买单立享）;,周一至周日 09:30-22:00,0591-83535029,16803,,,False,1,0,16803,False,False
同婆婆香骨鸡腿(王庄店),163073656,小吃快餐,,0,,4.2,12,7,世欧王庄,96,26.074296,119.326802,晋安区长乐中路64号,,"5305,",,7元【抢购同婆婆鸡腿】，11.9元【单人套餐】;,周一至周日 11:30-22:30,18960864907,16782,,,False,1,158,16782,False,False
胡涂市井火锅(东二环店),157076685,串串香,,0,,3.6,79,70,东二环泰禾广场,96,26.091659,119.333629,晋安区连江北路东二环泰禾广场新天地12号楼109-111（凯宾期基酒店背后，法西妮正对面）,1,,,双人餐158元起，4人餐248元;70代100元，88代100元;,周一至周日 10:30-02:00  2019-02-04至2019-02-05 休息,0591-87327710,16759,,,False,1,169,16759,True,False
元兆寿司(鼓楼店),4130156,日式寿司,元兆寿司,1761184,,4.6,47,34,五四路,95,26.0963,119.30215,鼓楼区观凤亭街50-1号,,"4280,4284,",,单人餐34元起;,周一至周日 08:30-21:30,0591-87579856,16710,,,False,1,7,16710,True,False
觅云云南菜·翎韵(正大广场店),91437666,云南菜,,0,,5,85,95,五一广场/古田路,95,26.074802,119.309799,鼓楼区五一中路18号正大广场4层,4,"5310,5301,4277,4282,",,双人餐99元，4人餐199元，6人餐368元;95代100元;,周一至周日 10:00-22:00,0591-83329517,16667,,,False,0,98,16667,False,False
N多寿司(福建师大店),1876927,日式寿司,n多寿司,24030,http://p0.meituan.net/poi/fb198a682366a3d7e488db3711a9c68752608.png,5,22,9.9,学生街,98,26.035035,119.31419,仓山区首山路10号（永辉旁边）,,,,单人餐9.9元起，17.9元招牌黄金套餐，1-2人餐19.9元，双人餐19.9元起，24.6元超值双拼套餐，24.8元欢乐单人套餐，29.9元乐活自在套餐，45.9元豪华寿司套餐，46.4元欢享双人套餐，66.6元多人聚会活动餐;27代30元;,周一至周日 10:00-22:00,18105010424,16562,N多寿司为青岛客必思味餐饮旗下品牌，创立于2008年6月，以创新的花样寿司为主要产品，让人们以普通的价格享受绿色的时尚寿司。N多寿司现有50多种不同口味的产品，且不断推出新品。其产品的配方为自创、独有，竞争对手难以仿效。“以简单为美味，以自然为时尚”， N多寿司引领简约健康美食新潮流,,False,1,6,16562,True,False
漫斯塔披萨牛排自助餐厅(万象店),170660128,综合自助,,0,,3,72,65,万象城,97,26.064367,119.29086,台江区西环南路万象城4楼422A铺,4,"5302,5311,",,单人餐65元起;,周一至周日 10:30-14:30 16:00-21:30  2019-02-04 休息,0591-83379850,16525,,,False,0,88,16525,False,False
华莱士(塔头店),1876294,汉堡,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,4.2,18,3.8,晋安区,96,26.088668,119.319451,晋安区塔头路琯尾街8号（近和平医院）,,,,3.8元特价黑椒鸡块，7.8元小吃组，9.9元单人餐A，10元小食套餐，13.9元单人餐B，19.9元双人餐A，28.9元双人餐B;,周一至周日 09:00-22:00,0591-87337800,16377,,,False,1,31,16377,True,False
凯逸轩,1536366,粤菜,凯逸轩,242763,,4.4,142,118,五一广场/古田路,95,26.076973,119.318698,鼓楼区古田支路176号中城名仕汇8号楼1-4层（沃尔玛长城店对面）,,"5310,5305,",免费提供50个停车位,2-3人餐118元，4人餐158元起，5-6人餐248元，10人餐999元起;,周一至周日 10:30-14:00 17:00-22:00,0591-88533888,16244,"香港凯逸轩饭店集团创立于2009年，是最负盛名、深得广大宾客青睐的粤菜馆。多年来，公司以特色经营为基础，以服务满意为保证，致力于""粤菜""创新制作及推广，着力打造凯逸轩品牌餐饮文化建设。服务理念：细致、贴心、周到、满意服务，发展目标：以顾客为导向和员工价值观为公司的发展目标。 用人原则：以人为本，互利双赢。 公司目前旗下拥有凯逸轩地王店、凯逸轩凤岭店，凯逸轩民歌湖店，凯逸轩福州店。 凯逸轩福州店，位于鼓楼区古田路176号中城名仕汇8号楼裙楼1F-3F，总经营面积4000多㎡，配备贵宾停车位100个。公司倾心打造至高品味的美食场所，创立了最爱中餐、燕鲍翅精作房等特色餐饮品牌，粤菜为主配合地方特色菜式，将传统大型中餐与特色餐饮相结合，以形成独特模式。专业的团队，个性化的装修、极显人性化的亲和服务。 凯逸轩自创立以来，作为餐饮企业的模范，受到了南宁各级部门的关注及扶持，带动了南宁餐饮业迎来辉煌的新篇章。专业的服务素质、温馨的笑容、华丽的装饰，凯逸轩把顾客的满意作为公司发展的方向，给顾客带来愉快的心灵体验与高品味享受。 凯逸轩从用餐环境开始，至备料、服务、上菜顺序都严格要求，让每一位来就餐的顾客，除了享受美食之外，更有一份尊贵和荣耀的体验。",,False,0,124,16244,True,False
大喜牛潮汕牛肉火锅(五四营迹店),85825364,潮汕牛肉火锅,,0,,5,97,90,五四路,95,26.09766,119.304011,鼓楼区鼓东街道营迹路恒力创富中心,,"4284,4280,",,双人餐139元，3-4人餐198元，5-6人餐288元;90代100元;,周一至周日 11:00-22:00,0591-88081717,16219,,,False,0,260,16219,True,False
烹然四季椰子鸡(王庄店),42046478,特色火锅,,0,,4.2,98,90,世欧王庄,96,26.070376,119.326926,晋安区晋连路19号福州世欧广场A4座第5层1号商铺,5,"5305,",停车位收费标准：商场有提供停车位,每满100减10（买单立享）;4人餐319元，6人餐449元;90代100元;,周一至周日 10:00-22:00,0591-87817097,16222,,,False,1,40,16222,True,False
福州大饭店-西餐厅,833572,综合自助,福州大饭店,25439,,3.6,147,108,五一广场/古田路,95,26.073709,119.304219,鼓楼区斗东路1号（近八一七中路口）,,"5301,4277,4282,5307,",免费提供1个停车位,单人午餐108元;118代168元，138代198元;,周一至周日 11:30-13:30 17:30-20:30,0591-83333333-8301,16157,福州大饭店于1999年5月开业，2001年8月荣膺四星级旅游饭店。饭店位于福州市区中心，建筑面积3.3万平方米，主楼25层，拥有无烟楼层、商务楼层、豪华楼层等各类型客房300间（套），客房24小时提供天然温泉,,False,0,21,16157,True,False
令狐冲·窑烤活鱼(中亭街店),77955144,烤鱼,,0,,3.9,51,95,中亭街,97,26.05612,119.308842,台江区洋中街道学军路1号群升国际A地块2#，3#楼连接体1层04、05店面（达道路与下杭路交叉口）,,"4279,",,2-4人餐98元，2-3人餐139元，3-4人餐188元;95代100元;,周一至周日 11:00-14:00 16:00-02:00  2019-02-03至2019-02-09 休息,0591-83767779,16133,,,False,1,109,16133,False,False
汉堡王(福州红星店),60508933,快餐,汉堡王,25842,http://p0.meituan.net/poi/b48e01d6761aa739ec522df5b429c98d31887.png,4,38,6,红星爱琴海广场,98,26.041342,119.279776,仓山区仓山浦上大道198号红星国际广场1F,1,,,6元小食，9元小食，9元小皇堡，10元小食，11元巧克力新地，12元小食，15元单人餐，17.5元单人餐，21元双堡，21元小皇餐，22元玫瑰筒中薯，24元单人餐，24.5元狠牛单人餐，26元狠牛堡，32元小食，33元重装牛堡餐，35.5元狠鸡双人餐，36元单人餐，49元双人餐，53元鸡盒双人餐，55.5元霸气三人餐，60元双人餐，62.5元双人餐，68元9384，74元三人餐，97元三人餐;,周一至周日 10:00-22:00,0591-83662290,16126,,,False,1,0,16126,True,False
勺园印象江南,1124148,烤鱼,印象江南,293237,,4.4,69,85,东街口/三坊七巷,95,26.08191,119.289976,鼓楼区白马北路勺园里1号7座1层105号,,,,2-3人餐98元，4人餐158元;85代100元;,周一至周日 18:00-02:00  2019-02-03至2019-02-06 休息,0591-87918699,16021,麒麟日记啤酒花园，位于白马路勺园一号1号7座，勺园一号是福州市区内著名创意基地，浓烈的小资情调，环境更是优美，令人动容。处在这高端极富创意感与艺术感的勺园一号，技艺精湛的大厨们，为每一位到此来的消费者们提供玲珑美食，自是获得广大好评。,,False,0,31,16021,True,False
华莱士(冠亚店),1875000,汉堡,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,4.2,18,3.8,东街口/三坊七巷,95,26.07807,119.300369,鼓楼区八一七北路冠亚广场3座9号店面（近乌山路）,,"4282,5301,5307,4286,",,3.8元特价黑椒鸡块，7.8元小吃组，9.9元单人餐A，10元小食套餐，13.9元单人餐B，19.9元双人餐A，28.9元双人餐B;,周一至周日 09:30-22:00,0591-88086140,15986,,,False,1,28,15986,True,False
一品良燕,83348089,新式甜品,,0,,4.2,39,3.9,苍霞新城/上下杭,97,26.054913,119.302165,台江区洋中路392号一融信双杭城龙岭3a-1,3,"4279,",,3.9元泡芙，6.8元燕窝椰蓉，9.9元miniz盒子，45.8元精致生活下午茶，四英寸简约蛋糕49.9元;,周一至周日 09:30-22:00  2019-02-04至2019-02-10 休息,18650350197,15963,,,False,1,5,15963,True,False
大宅门市井火锅(三坊七巷店),178067925,四川火锅,,0,,3,60,78,东街口/三坊七巷,95,26.079566,119.295496,鼓楼区光禄坊38号,,"4282,4286,5301,5307,",,双人餐108元，4人餐186元，6人餐269元起;78代100元;,周一至周日 10:30-14:00 17:00-04:00,0591-83052222,15893,,,False,0,358,15893,False,False
